aticker,coname,fmonth,fyear,che,ibd,teq,sale,oiadp,ni,dp,amort,avg_annual_mktcap,ticker
A033320,제이씨현시스템,12.0,2023,9409452000.0,15056880520.0,109553640010.0,211562471790.0,-5577757020.0,-2580074000.0,1690635800.0,55998820.0,94302000000.0,33320
A407400,꿈비,12.0,2023,3297738000.0,9862936520.0,35684519850.0,28927922420.0,-2635913680.0,-2267183140.0,397064590.0,97507700.0,142397000000.0,407400
A004060,SG세계물산,12.0,2023,25703494000.0,42377766450.0,242842110830.0,143080029860.0,1837793500.0,-1027344830.0,2596703000.0,387004000.0,101563000000.0,4060
A347000,센코,12.0,2023,7941913000.0,16253811460.0,42028696920.0,33952242190.0,2245775450.0,-1161720600.0,925471000.0,302454000.0,106985000000.0,347000
A007980,TP,12.0,2023,24153286000.0,353843844020.0,207669601540.0,920175022480.0,40575172340.0,6012388270.0,17653672000.0,581808000.0,90780000000.0,7980
A361570,알비더블유,12.0,2023,29711047000.0,31122388240.0,85853377550.0,91434324720.0,-2247765170.0,-5537504670.0,2694246000.0,3373277000.0,133540000000.0,361570
A321260,프로이천,12.0,2023,11475379000.0,2291498710.0,36888606960.0,33363102490.0,1468893910.0,3447951110.0,985664000.0,151808000.0,81924000000.0,321260
A025560,미래산업,12.0,2023,9492280000.0,15253608860.0,74906883320.0,21739463480.0,-17510369930.0,-33036898210.0,643506960.0,24420000.0,106480000000.0,25560
A037350,성도이엔지,12.0,2023,72294420000.0,123296184560.0,261423553500.0,678599013640.0,12314577970.0,4632891360.0,2451474000.0,98531000.0,65919000000.0,37350
A043910,자연과환경,12.0,2023,11808456000.0,26391317220.0,78150509490.0,69712373560.0,4532296410.0,3980147170.0,2621529000.0,11436000.0,94248000000.0,43910
A256630,포인트엔지니어링,12.0,2023,3816371000.0,24054822920.0,70887967390.0,26151553510.0,-8971675090.0,-6543076530.0,5918281000.0,351780000.0,111449000000.0,256630
A208860,엔지스테크널러지,12.0,2023,1614658000.0,18399660380.0,8339213480.0,4941175060.0,-2990583510.0,-6034420330.0,255858000.0,345232000.0,25234000000.0,208860
A391710,코닉오토메이션,12.0,2023,4641841000.0,998449500.0,26173693470.0,27347504220.0,1842558740.0,2337095170.0,653065000.0,77014000.0,150623000000.0,391710
A251630,브이원텍,12.0,2023,13942164000.0,23475537990.0,132983436300.0,81783667510.0,1976702270.0,-3535929920.0,1134882000.0,992544000.0,157577000000.0,251630
A241840,에이스토리,12.0,2023,12402972000.0,13335918900.0,62404561580.0,56875968180.0,6945016430.0,4912258240.0,722700010.0,5534600.0,175062000000.0,241840
A073570,리튬포어스,12.0,2023,8029265000.0,26091421000.0,117324919380.0,15633542230.0,-6808746050.0,-182829935430.0,928487710.0,157777860.0,460073000000.0,73570
A317770,엑스페릭스,12.0,2023,20194680000.0,1157613330.0,56379133580.0,11908780230.0,-4183750280.0,-3713605400.0,533331000.0,272980000.0,151140000000.0,317770
A081580,성우전자,12.0,2023,8559396000.0,23591308590.0,107641500370.0,149212401730.0,-4460396790.0,-490479250.0,6736237000.0,131175000.0,40027000000.0,81580
A413640,비아이매트릭스,12.0,2023,3482776000.0,1327088140.0,27416683710.0,25855874320.0,-2700550600.0,-1796339290.0,680595730.0,47309690.0,79853000000.0,413640
A263690,디알젬,12.0,2023,16962543000.0,15977648000.0,79320915590.0,112916729570.0,10071371390.0,9190879310.0,1344539000.0,553498000.0,123667000000.0,263690
A006370,대구백화점,12.0,2023,9131086000.0,237442593820.0,197437292140.0,67645316940.0,-15147326560.0,-29666182420.0,6490142000.0,38133000.0,118297000000.0,6370
A002760,보락,12.0,2023,3295475000.0,2152884300.0,48779052910.0,46773797120.0,505610740.0,857813410.0,1830865000.0,60000000.0,93409000000.0,2760
A032540,TJ미디어,12.0,2023,13444818000.0,25339001900.0,86088812040.0,96398616290.0,6331171870.0,4704446600.0,2710702000.0,248518000.0,91537000000.0,32540
A396300,세아메카닉스,12.0,2023,13345639000.0,18136866760.0,70284330690.0,86777674610.0,1993701150.0,6352339890.0,4569863000.0,119855000.0,136517000000.0,396300
A446540,메가터치,12.0,2023,13411190000.0,12936113460.0,50145001900.0,50143416320.0,-252673140.0,-88210640.0,2497895000.0,6342000.0,113727000000.0,446540
A294140,레몬,12.0,2023,4354608000.0,9148105000.0,16900047110.0,10477073410.0,-11688879320.0,-9140096880.0,958661000.0,0.0,190641000000.0,294140
A058730,다스코,12.0,2023,46504590000.0,111570923220.0,154105447190.0,378093139370.0,22478733420.0,14380542630.0,6496924370.0,808771290.0,88673000000.0,58730
A200230,텔콘RF제약,12.0,2023,8519043000.0,27423286570.0,104944533940.0,36307203780.0,965315610.0,13948744640.0,1679342000.0,2564895000.0,114726000000.0,200230
A052770,아이톡시,12.0,2023,1306615000.0,1380538000.0,11191832540.0,21646147030.0,-4395913550.0,-4425876710.0,381563000.0,1219407000.0,54926000000.0,52770
A004450,삼화왕관,12.0,2023,13054759000.0,70334584330.0,105851368210.0,157903566080.0,6945255280.0,-6651613350.0,9240978690.0,1677107590.0,75798000000.0,4450
A017040,광명전기,12.0,2023,47093651000.0,7694630000.0,130789198090.0,161220121780.0,-2273334040.0,10638413600.0,1170517840.0,110039030.0,108860000000.0,17040
A465480,인스피언,12.0,2023,5383351000.0,2500000000.0,18924935880.0,16083457500.0,4032584820.0,5055914180.0,217100000.0,58571000.0,,465480
A321370,센서뷰,12.0,2023,2096658000.0,11014720420.0,13941156780.0,8462919580.0,-18044346420.0,-18332110830.0,1896792670.0,284547610.0,114415000000.0,321370
A020710,시공테크,12.0,2023,18668684000.0,7307567000.0,132020451540.0,134871392210.0,5608277410.0,8314649220.0,2304188200.0,109990100.0,96482000000.0,20710
A006140,피제이전자,12.0,2023,3369007000.0,35071840730.0,125268768020.0,166844087220.0,7413259940.0,6110513290.0,3078206540.0,373753350.0,100250000000.0,6140
A069540,빛과전자,12.0,2023,2932569000.0,16901675000.0,49297428600.0,21694145950.0,-9353647210.0,-19623249290.0,2116871000.0,874191000.0,85713000000.0,69540
A159010,아스플로,12.0,2023,18787298000.0,58228423110.0,57474227640.0,86873727990.0,6353099940.0,3574931890.0,3209361000.0,77843000.0,161690000000.0,159010
A189980,흥국에프엔비,12.0,2023,18188366000.0,102808214800.0,98960039040.0,101121012100.0,10258667370.0,8685706170.0,5528460000.0,2041246000.0,102088000000.0,189980
A072130,유엔젤,12.0,2023,9475709000.0,1916990710.0,54830211280.0,36639038640.0,-1777259090.0,1436086540.0,1770469580.0,11677950.0,53361000000.0,72130
A004920,씨아이테크,12.0,2023,6223562000.0,21421780910.0,54920681970.0,57050887120.0,-7112247390.0,-8133912640.0,1629372000.0,49853000.0,82815000000.0,4920
A300080,플리토,12.0,2023,10353940000.0,8100459950.0,4380458510.0,17761267680.0,-5094024750.0,-6792796310.0,795377650.0,31321290.0,154409000000.0,300080
A199550,레이저옵텍,12.0,2023,356698000.0,6803682200.0,20077919480.0,34352053950.0,4480826370.0,16781540.0,1231061000.0,95519000.0,,199550
A046120,오르비텍,12.0,2023,12771399000.0,28821184660.0,52326751240.0,64010931710.0,-4331619360.0,-2208721270.0,3769035000.0,95800000.0,113465000000.0,46120
A214870,한울BnC,12.0,2023,524454000.0,37547498610.0,-20818252700.0,12621171730.0,-13723591090.0,903925440.0,955227030.0,11878840.0,81172000000.0,214870
A031820,콤텍시스템,12.0,2023,100093488000.0,57444070000.0,206973162820.0,892572862920.0,15528861330.0,3315283910.0,6243764000.0,2073546000.0,94395000000.0,31820
A474610,알에프시스템즈,12.0,2023,4998548000.0,4433908730.0,26792115080.0,32787110780.0,1787124000.0,3907484190.0,1568278000.0,188048000.0,,474610
A003560,IHQ,12.0,2023,5787300000.0,20465985010.0,108609945780.0,36300281500.0,-17444415720.0,37540962930.0,1369918000.0,12871936000.0,62582000000.0,3560
A059120,아진엑스텍,12.0,2023,6885975000.0,1163135700.0,42833397660.0,24884104470.0,-912692560.0,494231750.0,952334850.0,74525560.0,92817000000.0,59120
A336060,웨이버스,12.0,2023,6439037000.0,347362680.0,35253365200.0,48755717330.0,5059915730.0,7067361870.0,675093000.0,11999000.0,81339000000.0,336060
A033130,디지틀조선,12.0,2023,8424769000.0,4037011350.0,85169357550.0,36571550720.0,2174982410.0,3324754720.0,2978775000.0,29168000.0,81365000000.0,33130
A039830,오로라,12.0,2023,32547338000.0,327069466840.0,139765602740.0,232555065530.0,28430933870.0,6054823650.0,9782478000.0,34938000.0,80226000000.0,39830
A009190,대양금속,12.0,2023,8732054000.0,31983291300.0,97745705110.0,200969628510.0,-2500237160.0,-38643397270.0,8854868000.0,250372000.0,109056000000.0,9190
A465770,STX그린로지스,12.0,2023,4311609000.0,28993239170.0,30439346260.0,28310433170.0,1847006210.0,1437256120.0,3035009000.0,821000.0,107426000000.0,465770
A378850,화승알앤에이,12.0,2023,10022100000.0,149387777470.0,112518168090.0,680651664940.0,31781405220.0,24209219460.0,18297831580.0,325215450.0,78192000000.0,378850
A359090,씨엔알리서치,12.0,2023,7260351000.0,6494057350.0,42493554010.0,55102004320.0,6232524670.0,5559959410.0,590546000.0,554117000.0,67733000000.0,359090
A009770,삼정펄프,12.0,2023,20989944000.0,939897140.0,224134975950.0,178308058940.0,7375339330.0,13973439920.0,2916274000.0,38860000.0,63723000000.0,9770
A347740,피엔케이피부임상연구센타,12.0,2023,9797385000.0,668234920.0,74239464760.0,14842604130.0,1378893860.0,4700385270.0,1734757360.0,0.0,92372000000.0,347740
A041650,상신브레이크,12.0,2023,40675120000.0,247468051040.0,211835213840.0,575491184780.0,27544460360.0,14174122300.0,23969906070.0,596596300.0,75085000000.0,41650
A017180,명문제약,12.0,2023,7961794000.0,90482197770.0,88754532440.0,169567372990.0,963765330.0,-4874243000.0,4109425780.0,58602330.0,84765000000.0,17180
A222040,코스맥스엔비티,12.0,2023,59507663000.0,203891879070.0,40591307310.0,333630908880.0,11976872720.0,-5829252150.0,13283208630.0,260255310.0,109340000000.0,222040
A004780,대륙제관,12.0,2023,15669525000.0,11999740700.0,141674942490.0,271101699000.0,15623149180.0,13070229180.0,6530339000.0,0.0,68464000000.0,4780
A115310,인포바인,12.0,2023,18428731000.0,925844000.0,106242177050.0,22791114590.0,7757251230.0,7157275740.0,999781000.0,27286000.0,74531000000.0,115310
A064480,브리지텍,12.0,2023,20428531000.0,3250415000.0,50551044280.0,53543737970.0,4162931030.0,3573686700.0,1126779760.0,990243690.0,97537000000.0,64480
A219750,한국비티비,12.0,2023,18059390000.0,3282814000.0,409021200.0,2698330820.0,-7328519900.0,-9225595740.0,498938000.0,62855000.0,27234000000.0,219750
A160550,NEW,12.0,2023,69951385000.0,119601507970.0,145143931450.0,129147737180.0,-5582630800.0,-17506374620.0,1982838000.0,659711000.0,182672000000.0,160550
A039290,인포뱅크,12.0,2023,19281035000.0,188460000.0,77867357020.0,136861270490.0,-2199591260.0,5947155160.0,1067300470.0,78468450.0,107653000000.0,39290
A063440,SM Life Design,12.0,2023,7394013000.0,901700980.0,57007605130.0,47318501510.0,2685360550.0,4738244740.0,929689920.0,17370000.0,99276000000.0,63440
A066130,하츠,12.0,2023,23224679000.0,21619709200.0,101765594940.0,154622787160.0,6282289340.0,6004414150.0,2128324470.0,200864380.0,73718000000.0,66130
A246720,아스타,12.0,2023,1379636000.0,1159964290.0,6174937620.0,3133234460.0,-2723517460.0,-2813001650.0,720434000.0,131786000.0,99650000000.0,246720
A129260,인터지스,12.0,2023,15723873000.0,83622836960.0,263840460780.0,611639433540.0,23029106090.0,13971343960.0,11243384000.0,1039691000.0,75296000000.0,129260
A101000,KS인더스트리,12.0,2023,1206266000.0,11675547050.0,15629926850.0,86351394040.0,10864027240.0,3679867950.0,2315799000.0,51855000.0,35729000000.0,101000
A460470,아이빔테크놀로지,12.0,2023,3556731000.0,2427342560.0,12817310580.0,4495088980.0,-2905069800.0,-5043515600.0,1065090000.0,41404000.0,,460470
A072990,에이치시티,12.0,2023,10146186000.0,46348547000.0,83744359900.0,74110894230.0,8012436380.0,6206847830.0,11294116000.0,560112000.0,57403000000.0,72990
A003010,혜인,12.0,2023,24791443000.0,49105863020.0,114811452330.0,276080698890.0,9142102690.0,7404407300.0,3294164330.0,272805720.0,78841000000.0,3010
A073640,테라사이언스,12.0,2023,20022734000.0,8524782900.0,75595503360.0,23076476620.0,-3467292390.0,-2852185660.0,1125355000.0,8724000.0,274805000000.0,73640
A145210,다이나믹디자인,12.0,2023,8418602000.0,23517902000.0,52288292010.0,67116106720.0,-8774713380.0,-27102998210.0,3034425000.0,127396000.0,80502000000.0,145210
A250000,보라티알,12.0,2023,20286896000.0,9861928910.0,83900597630.0,76914485270.0,13072198390.0,9455736790.0,1014016000.0,133306000.0,82888000000.0,250000
A347700,라이프시맨틱스,12.0,2023,5349025000.0,4852085900.0,8975354600.0,3325344080.0,-9591751520.0,-11264104620.0,1317794000.0,44767000.0,49977000000.0,347700
A214270,FSN,12.0,2023,30298479000.0,49853661080.0,93485599200.0,175608088740.0,-5966339130.0,-24785408910.0,9018336000.0,676286000.0,108254000000.0,214270
A039420,케이엘넷,12.0,2023,6055831000.0,1052142370.0,55979004700.0,50929305240.0,8308199710.0,8140484550.0,2284436000.0,117094000.0,63102000000.0,39420
A013810,스페코,12.0,2023,8218211000.0,14494455250.0,47306722200.0,22987862180.0,-4148483500.0,-2057200710.0,1781220000.0,70527000.0,60592000000.0,13810
A032940,원익,12.0,2023,7923647000.0,50045888000.0,251644584510.0,129877118810.0,12485502740.0,-2630408180.0,1977029840.0,126263420.0,69111000000.0,32940
A450330,하스,12.0,2023,2408447000.0,12163325300.0,15150961740.0,16039074610.0,1613779670.0,1795726420.0,1058016000.0,49581000.0,,450330
A005750,대림B&Co,12.0,2023,18434896000.0,101652346380.0,160641169990.0,266280932560.0,4059070400.0,-5547637850.0,9435029890.0,1260146990.0,61893000000.0,5750
A009730,이렘,12.0,2023,2102830000.0,9615759050.0,38094157750.0,76780298500.0,979218390.0,95378570.0,526254210.0,48258890.0,110356000000.0,9730
A246960,SCL사이언스,12.0,2023,5045145000.0,8094944360.0,18902868460.0,1322103890.0,-4017181890.0,-5025557880.0,731920000.0,68484000.0,51877000000.0,246960
A036010,아비코전자,12.0,2023,31541379000.0,11000000000.0,113274877830.0,125029847780.0,-4711554750.0,-2373030270.0,5968009610.0,227962790.0,184439000000.0,36010
A017650,대림제지,12.0,2023,17476722000.0,5818521850.0,262976449580.0,164383300560.0,21826803770.0,18797086080.0,9031299000.0,0.0,77824000000.0,17650
A363260,모비데이즈,12.0,2023,2862575000.0,19169526840.0,48961689470.0,23890581880.0,-1902922260.0,-914779750.0,769175120.0,18447790.0,135767000000.0,363260
A234100,폴라리스세원,12.0,2023,50556010000.0,13767385840.0,237374060770.0,160350478980.0,7363703490.0,12208328140.0,3978993000.0,980700000.0,107716000000.0,234100
A057030,YBM넷,12.0,2023,16564321000.0,10391007000.0,51732464690.0,60480863490.0,5121862760.0,5066856940.0,3048471050.0,862316830.0,70797000000.0,57030
A220180,핸디소프트,12.0,2023,11531499000.0,592845000.0,67982313650.0,26120903050.0,-967385240.0,1706373520.0,869611000.0,255651000.0,67922000000.0,220180
A155660,DSR,12.0,2023,6126131000.0,91068987630.0,218202186970.0,291095086610.0,24261853620.0,17549961150.0,10491374000.0,0.0,80066000000.0,155660
A100590,머큐리,12.0,2023,12877918000.0,20507330000.0,100702172090.0,153627118420.0,4941134140.0,3306709380.0,2389970000.0,0.0,90644000000.0,100590
A037330,인지디스플레,12.0,2023,19245905000.0,173711429490.0,223474067280.0,687269080640.0,11277861780.0,17474534390.0,33621149000.0,42261000.0,86797000000.0,37330
A004590,한국가구,12.0,2023,10191366000.0,12743183700.0,176181199670.0,102947090160.0,12426948010.0,11017349910.0,1182385350.0,50028550.0,64035000000.0,4590
A041520,이엘씨,12.0,2023,82369021000.0,6240110980.0,184174994560.0,87041126630.0,-15367519040.0,-7844638990.0,2540698890.0,3149629230.0,77902000000.0,41520
A288620,에스퓨얼셀,12.0,2023,5347491000.0,45917450700.0,69381328680.0,32525031490.0,-2482196190.0,-2283941970.0,1929590000.0,59176000.0,130207000000.0,288620
A092780,동양피스톤,12.0,2023,20533608000.0,134568334330.0,125141852320.0,421732458040.0,13298980180.0,7814446680.0,16645533000.0,144746000.0,67938000000.0,92780
A009180,한솔로지스틱스,12.0,2023,30815161000.0,44058266690.0,118416690460.0,726536824300.0,26257482900.0,18533391660.0,16361238030.0,1755361710.0,74557000000.0,9180
A226360,KH 건설,12.0,2023,13913384000.0,428657000.0,122608598910.0,37388366840.0,-7170501110.0,-7782049690.0,719600000.0,68909000.0,44904000000.0,226360
A115160,휴맥스,12.0,2023,36891494000.0,295838039080.0,247901935450.0,652633704040.0,11209323510.0,-78416381500.0,11182406000.0,755717000.0,154600000000.0,115160
A052670,제일바이오,12.0,2023,11768532000.0,197655910.0,31072152490.0,12110806940.0,-2017928800.0,-1445771470.0,181845330.0,0.0,52560000000.0,52670
A002360,SH에너지화학,12.0,2023,23267219000.0,14967349500.0,90131774990.0,134037726890.0,-4115868310.0,-2582296690.0,2665986000.0,92802000.0,83772000000.0,2360
A044960,이글벳,12.0,2023,2628693000.0,7558448000.0,45343016340.0,42793696740.0,3325250850.0,2975898310.0,1145913000.0,39759870.0,69312000000.0,44960
A002880,대유에이텍,12.0,2023,13614440000.0,113277546440.0,36798139890.0,566931442860.0,36096187590.0,-195250149110.0,28496183000.0,1951595000.0,66534000000.0,2880
A203690,아크솔루션스,12.0,2023,8184553000.0,35491348230.0,30432343740.0,37252698970.0,-4787408520.0,-24368193090.0,1391963850.0,161673750.0,63606000000.0,203690
A027580,상보,12.0,2023,10348315000.0,36291099950.0,62634571950.0,66156769300.0,2254501290.0,438470870.0,1583418000.0,58262000.0,98523000000.0,27580
A071090,하이스틸,12.0,2023,21897973000.0,77623244640.0,149226506900.0,256655946680.0,3386282620.0,1306918150.0,5858146000.0,8167000.0,77765000000.0,71090
A008370,원풍,12.0,2023,5284237000.0,0.0,89217617750.0,73785384640.0,4553856380.0,6730910230.0,1812215340.0,72731000.0,53820000000.0,8370
A082210,옵트론텍,12.0,2023,5503087000.0,149994845950.0,35400353120.0,232096085050.0,14995293010.0,8733064700.0,11564668000.0,727415000.0,76519000000.0,82210
A046390,삼화네트웍스,12.0,2023,5067861000.0,861953460.0,56295148090.0,62368852030.0,-1822762590.0,-1241295450.0,1015797810.0,0.0,109430000000.0,46390
A095270,웨이브일렉트로,12.0,2023,10554042000.0,6986353840.0,57392006870.0,77983771830.0,2351681130.0,610224440.0,1991424000.0,189840000.0,83944000000.0,95270
A001620,케이비아이동국실업,12.0,2023,21723905000.0,172222465360.0,196052738010.0,649418493010.0,4502795730.0,8074115470.0,28895236000.0,7800344000.0,68063000000.0,1620
